,0,1
1873,6KEWtSOGKpIXGw6l1uJgsR,"['10cc', '1977', 'The Things We Do for Love', {'danceability': 0.637, 'energy': 0.528, 'key': 1, 'loudness': -9.837, 'mode': 1, 'speechiness': 0.0394, 'acousticness': 0.163, 'instrumentalness': 0, 'liveness': 0.122, 'valence': 0.781, 'tempo': 106.949, 'type': 'audio_features', 'id': '6KEWtSOGKpIXGw6l1uJgsR', 'uri': 'spotify:track:6KEWtSOGKpIXGw6l1uJgsR', 'track_href': 'https://api.spotify.com/v1/tracks/6KEWtSOGKpIXGw6l1uJgsR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6KEWtSOGKpIXGw6l1uJgsR', 'duration_ms': 207573, 'time_signature': 4}]"
1874,4oW1lGOw5Q5OLvoJv92qoE,"['Billy Swan', '1975', 'I Can Help', {'danceability': 0.471, 'energy': 0.675, 'key': 0, 'loudness': -9.07, 'mode': 1, 'speechiness': 0.0513, 'acousticness': 0.511, 'instrumentalness': 0.019, 'liveness': 0.232, 'valence': 0.53, 'tempo': 125.313, 'type': 'audio_features', 'id': '4oW1lGOw5Q5OLvoJv92qoE', 'uri': 'spotify:track:4oW1lGOw5Q5OLvoJv92qoE', 'track_href': 'https://api.spotify.com/v1/tracks/4oW1lGOw5Q5OLvoJv92qoE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4oW1lGOw5Q5OLvoJv92qoE', 'duration_ms': 238333, 'time_signature': 4}]"
1875,6OfAaE2skMyNtZtzhlpA5q,"['Morris Albert', '1975', 'Feelings', {'danceability': 0.392, 'energy': 0.383, 'key': 4, 'loudness': -8.972, 'mode': 0, 'speechiness': 0.0267, 'acousticness': 0.415, 'instrumentalness': 3.23e-06, 'liveness': 0.126, 'valence': 0.216, 'tempo': 80.472, 'type': 'audio_features', 'id': '6OfAaE2skMyNtZtzhlpA5q', 'uri': 'spotify:track:6OfAaE2skMyNtZtzhlpA5q', 'track_href': 'https://api.spotify.com/v1/tracks/6OfAaE2skMyNtZtzhlpA5q', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6OfAaE2skMyNtZtzhlpA5q', 'duration_ms': 224387, 'time_signature': 4}]"
1876,5jPPjNMIi1rD6BvQqxhJh5,"['Linda Ronstadt', '1975', 'When Will I Be Loved', {'danceability': 0.513, 'energy': 0.573, 'key': 9, 'loudness': -10.023, 'mode': 1, 'speechiness': 0.0337, 'acousticness': 0.186, 'instrumentalness': 0.000958, 'liveness': 0.0878, 'valence': 0.621, 'tempo': 132.607, 'type': 'audio_features', 'id': '5jPPjNMIi1rD6BvQqxhJh5', 'uri': 'spotify:track:5jPPjNMIi1rD6BvQqxhJh5', 'track_href': 'https://api.spotify.com/v1/tracks/5jPPjNMIi1rD6BvQqxhJh5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5jPPjNMIi1rD6BvQqxhJh5', 'duration_ms': 124867, 'time_signature': 4}]"
1877,23DZLSxCK6kM8FF2RlzKDl,"['Linda Ronstadt', '1975', ""You're No Good"", {'danceability': 0.669, 'energy': 0.52, 'key': 8, 'loudness': -10.136, 'mode': 1, 'speechiness': 0.0345, 'acousticness': 0.245, 'instrumentalness': 0.00535, 'liveness': 0.126, 'valence': 0.634, 'tempo': 104.812, 'type': 'audio_features', 'id': '23DZLSxCK6kM8FF2RlzKDl', 'uri': 'spotify:track:23DZLSxCK6kM8FF2RlzKDl', 'track_href': 'https://api.spotify.com/v1/tracks/23DZLSxCK6kM8FF2RlzKDl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/23DZLSxCK6kM8FF2RlzKDl', 'duration_ms': 224027, 'time_signature': 4}]"
1878,3zxklD2EGecZre9MjEEvIU,"['Linda Ronstadt', '1978', 'Blue Bayou', {'danceability': 0.732, 'energy': 0.161, 'key': 11, 'loudness': -12.817, 'mode': 1, 'speechiness': 0.0306, 'acousticness': 0.739, 'instrumentalness': 0.000379, 'liveness': 0.105, 'valence': 0.5, 'tempo': 95.21, 'type': 'audio_features', 'id': '3zxklD2EGecZre9MjEEvIU', 'uri': 'spotify:track:3zxklD2EGecZre9MjEEvIU', 'track_href': 'https://api.spotify.com/v1/tracks/3zxklD2EGecZre9MjEEvIU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3zxklD2EGecZre9MjEEvIU', 'duration_ms': 239400, 'time_signature': 4}]"
1879,6AZyiAl6mr3Jcp6AlmiQwF,"['Linda Ronstadt', '1978', ""It's So Easy"", {'danceability': 0.623, 'energy': 0.764, 'key': 4, 'loudness': -4.686, 'mode': 1, 'speechiness': 0.0418, 'acousticness': 0.0229, 'instrumentalness': 0, 'liveness': 0.841, 'valence': 0.894, 'tempo': 119.717, 'type': 'audio_features', 'id': '6AZyiAl6mr3Jcp6AlmiQwF', 'uri': 'spotify:track:6AZyiAl6mr3Jcp6AlmiQwF', 'track_href': 'https://api.spotify.com/v1/tracks/6AZyiAl6mr3Jcp6AlmiQwF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6AZyiAl6mr3Jcp6AlmiQwF', 'duration_ms': 145173, 'time_signature': 4}]"
1880,4hJzNRTaOmLJFfz0rAJY2f,"['Linda Ronstadt', '1980', 'How Do I Make You', {'danceability': 0.251, 'energy': 0.951, 'key': 7, 'loudness': -8.449, 'mode': 1, 'speechiness': 0.287, 'acousticness': 0.000583, 'instrumentalness': 0.0102, 'liveness': 0.97, 'valence': 0.482, 'tempo': 171.924, 'type': 'audio_features', 'id': '4hJzNRTaOmLJFfz0rAJY2f', 'uri': 'spotify:track:4hJzNRTaOmLJFfz0rAJY2f', 'track_href': 'https://api.spotify.com/v1/tracks/4hJzNRTaOmLJFfz0rAJY2f', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4hJzNRTaOmLJFfz0rAJY2f', 'duration_ms': 179627, 'time_signature': 4}]"
1881,3c0Ys2ie05I4Csansv7Jhi,"['Linda Ronstadt', '1980', 'Hurt So Bad', {'danceability': 0.63, 'energy': 0.432, 'key': 7, 'loudness': -9.454, 'mode': 0, 'speechiness': 0.0275, 'acousticness': 0.371, 'instrumentalness': 7.11e-05, 'liveness': 0.11, 'valence': 0.604, 'tempo': 99.889, 'type': 'audio_features', 'id': '3c0Ys2ie05I4Csansv7Jhi', 'uri': 'spotify:track:3c0Ys2ie05I4Csansv7Jhi', 'track_href': 'https://api.spotify.com/v1/tracks/3c0Ys2ie05I4Csansv7Jhi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3c0Ys2ie05I4Csansv7Jhi', 'duration_ms': 196000, 'time_signature': 4}]"
1882,31S6oGx81hVIjWz6cu5oNw,"['Sammy Johns', '1975', 'Chevy Van', {'danceability': 0.449, 'energy': 0.547, 'key': 9, 'loudness': -12.259, 'mode': 1, 'speechiness': 0.0351, 'acousticness': 0.457, 'instrumentalness': 0, 'liveness': 0.0737, 'valence': 0.74, 'tempo': 152.211, 'type': 'audio_features', 'id': '31S6oGx81hVIjWz6cu5oNw', 'uri': 'spotify:track:31S6oGx81hVIjWz6cu5oNw', 'track_href': 'https://api.spotify.com/v1/tracks/31S6oGx81hVIjWz6cu5oNw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/31S6oGx81hVIjWz6cu5oNw', 'duration_ms': 179000, 'time_signature': 4}]"
1883,3HynI3fAnfydE5hwvcPpdQ,"['Bazuka', '1975', 'Dynomite', {'danceability': 0.672, 'energy': 0.683, 'key': 0, 'loudness': -14.134, 'mode': 1, 'speechiness': 0.0474, 'acousticness': 0.124, 'instrumentalness': 0.772, 'liveness': 0.314, 'valence': 0.959, 'tempo': 101.91, 'type': 'audio_features', 'id': '3HynI3fAnfydE5hwvcPpdQ', 'uri': 'spotify:track:3HynI3fAnfydE5hwvcPpdQ', 'track_href': 'https://api.spotify.com/v1/tracks/3HynI3fAnfydE5hwvcPpdQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3HynI3fAnfydE5hwvcPpdQ', 'duration_ms': 309467, 'time_signature': 4}]"
1884,65vssm44ghOVf4tBZMY2AE,"['The Blackbyrds', '1975', 'Walking in Rhythm', {'danceability': 0.674, 'energy': 0.672, 'key': 5, 'loudness': -13.033, 'mode': 1, 'speechiness': 0.032, 'acousticness': 0.0219, 'instrumentalness': 0.000326, 'liveness': 0.0586, 'valence': 0.812, 'tempo': 113.066, 'type': 'audio_features', 'id': '65vssm44ghOVf4tBZMY2AE', 'uri': 'spotify:track:65vssm44ghOVf4tBZMY2AE', 'track_href': 'https://api.spotify.com/v1/tracks/65vssm44ghOVf4tBZMY2AE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/65vssm44ghOVf4tBZMY2AE', 'duration_ms': 253533, 'time_signature': 4}]"
1885,0N3qcAXZM06zaTKm7JCtIh,"['Melissa Manchester', '1975', 'Midnight Blue', {'danceability': 0.449, 'energy': 0.381, 'key': 0, 'loudness': -12.145, 'mode': 1, 'speechiness': 0.0264, 'acousticness': 0.737, 'instrumentalness': 0.429, 'liveness': 0.0625, 'valence': 0.316, 'tempo': 90.26, 'type': 'audio_features', 'id': '0N3qcAXZM06zaTKm7JCtIh', 'uri': 'spotify:track:0N3qcAXZM06zaTKm7JCtIh', 'track_href': 'https://api.spotify.com/v1/tracks/0N3qcAXZM06zaTKm7JCtIh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0N3qcAXZM06zaTKm7JCtIh', 'duration_ms': 235000, 'time_signature': 4}]"
1886,19UFoFiFCs3rTyHKSbvhZk,"['Melissa Manchester', '1979', ""Don't Cry Out Loud"", {'danceability': 0.409, 'energy': 0.521, 'key': 10, 'loudness': -9.953, 'mode': 1, 'speechiness': 0.0335, 'acousticness': 0.226, 'instrumentalness': 0, 'liveness': 0.132, 'valence': 0.278, 'tempo': 76.82, 'type': 'audio_features', 'id': '19UFoFiFCs3rTyHKSbvhZk', 'uri': 'spotify:track:19UFoFiFCs3rTyHKSbvhZk', 'track_href': 'https://api.spotify.com/v1/tracks/19UFoFiFCs3rTyHKSbvhZk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/19UFoFiFCs3rTyHKSbvhZk', 'duration_ms': 230853, 'time_signature': 4}]"
1887,3mYh6egfMyl0Dek8r9ciK6,"['Melissa Manchester', '1982', 'You Should Hear How She Talks About You', {'danceability': 0.753, 'energy': 0.834, 'key': 4, 'loudness': -6.516, 'mode': 1, 'speechiness': 0.115, 'acousticness': 0.212, 'instrumentalness': 2.93e-05, 'liveness': 0.259, 'valence': 0.852, 'tempo': 131.909, 'type': 'audio_features', 'id': '3mYh6egfMyl0Dek8r9ciK6', 'uri': 'spotify:track:3mYh6egfMyl0Dek8r9ciK6', 'track_href': 'https://api.spotify.com/v1/tracks/3mYh6egfMyl0Dek8r9ciK6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3mYh6egfMyl0Dek8r9ciK6', 'duration_ms': 256387, 'time_signature': 4}]"
1888,3F7RwHTcGs1TTjl2zEupUr,"['Phoebe Snow', '1975', 'Poetry Man', {'danceability': 0.494, 'energy': 0.311, 'key': 7, 'loudness': -15.699, 'mode': 1, 'speechiness': 0.051, 'acousticness': 0.292, 'instrumentalness': 4.54e-05, 'liveness': 0.976, 'valence': 0.413, 'tempo': 123.447, 'type': 'audio_features', 'id': '3F7RwHTcGs1TTjl2zEupUr', 'uri': 'spotify:track:3F7RwHTcGs1TTjl2zEupUr', 'track_href': 'https://api.spotify.com/v1/tracks/3F7RwHTcGs1TTjl2zEupUr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3F7RwHTcGs1TTjl2zEupUr', 'duration_ms': 322720, 'time_signature': 4}]"
1889,4AjKVyNUMdUveKK5OH1OJD,"['Ace', '1975', 'How Long?', {'danceability': 0.717, 'energy': 0.406, 'key': 0, 'loudness': -13.954, 'mode': 0, 'speechiness': 0.0305, 'acousticness': 0.587, 'instrumentalness': 0.103, 'liveness': 0.0869, 'valence': 0.703, 'tempo': 123.213, 'type': 'audio_features', 'id': '4AjKVyNUMdUveKK5OH1OJD', 'uri': 'spotify:track:4AjKVyNUMdUveKK5OH1OJD', 'track_href': 'https://api.spotify.com/v1/tracks/4AjKVyNUMdUveKK5OH1OJD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4AjKVyNUMdUveKK5OH1OJD', 'duration_ms': 204227, 'time_signature': 4}]"
1890,7aUA2QLuPtuaBgnxLSAbnZ,"['B.T. Express', '1975', 'Express', {'danceability': 0.664, 'energy': 0.676, 'key': 0, 'loudness': -11.276, 'mode': 1, 'speechiness': 0.0347, 'acousticness': 0.000113, 'instrumentalness': 0.0989, 'liveness': 0.0731, 'valence': 0.532, 'tempo': 108.158, 'type': 'audio_features', 'id': '7aUA2QLuPtuaBgnxLSAbnZ', 'uri': 'spotify:track:7aUA2QLuPtuaBgnxLSAbnZ', 'track_href': 'https://api.spotify.com/v1/tracks/7aUA2QLuPtuaBgnxLSAbnZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7aUA2QLuPtuaBgnxLSAbnZ', 'duration_ms': 308013, 'time_signature': 4}]"
1891,4lnQfs7AmQm6dqCaNMDJLr,"['B.T. Express', '1975', ""Do It ('Til You're Satisfied)"", {'danceability': 0.703, 'energy': 0.761, 'key': 10, 'loudness': -10.136, 'mode': 1, 'speechiness': 0.0552, 'acousticness': 0.115, 'instrumentalness': 4.99e-06, 'liveness': 0.103, 'valence': 0.652, 'tempo': 104.838, 'type': 'audio_features', 'id': '4lnQfs7AmQm6dqCaNMDJLr', 'uri': 'spotify:track:4lnQfs7AmQm6dqCaNMDJLr', 'track_href': 'https://api.spotify.com/v1/tracks/4lnQfs7AmQm6dqCaNMDJLr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4lnQfs7AmQm6dqCaNMDJLr', 'duration_ms': 353987, 'time_signature': 4}]"
1892,1wpRglLhQ092N1rftlDMD3,"['Styx', '1975', 'Lady', {'danceability': 0.393, 'energy': 0.678, 'key': 7, 'loudness': -6.584, 'mode': 1, 'speechiness': 0.0377, 'acousticness': 0.172, 'instrumentalness': 0, 'liveness': 0.0727, 'valence': 0.358, 'tempo': 137.38, 'type': 'audio_features', 'id': '1wpRglLhQ092N1rftlDMD3', 'uri': 'spotify:track:1wpRglLhQ092N1rftlDMD3', 'track_href': 'https://api.spotify.com/v1/tracks/1wpRglLhQ092N1rftlDMD3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1wpRglLhQ092N1rftlDMD3', 'duration_ms': 177680, 'time_signature': 4}]"
1893,184VrQnTNj3Wzq4bxJL33e,"['Styx', '1978', 'Come Sail Away', {'danceability': 0.285, 'energy': 0.56, 'key': 0, 'loudness': -7.469, 'mode': 1, 'speechiness': 0.0305, 'acousticness': 0.13, 'instrumentalness': 1.1e-06, 'liveness': 0.0987, 'valence': 0.122, 'tempo': 147.696, 'type': 'audio_features', 'id': '184VrQnTNj3Wzq4bxJL33e', 'uri': 'spotify:track:184VrQnTNj3Wzq4bxJL33e', 'track_href': 'https://api.spotify.com/v1/tracks/184VrQnTNj3Wzq4bxJL33e', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/184VrQnTNj3Wzq4bxJL33e', 'duration_ms': 365000, 'time_signature': 4}]"
1894,1CQqupcyMg7176PPmIVmSj,"['Styx', '1979', 'Renegade', {'danceability': 0.492, 'energy': 0.552, 'key': 7, 'loudness': -12.321, 'mode': 0, 'speechiness': 0.0341, 'acousticness': 0.0151, 'instrumentalness': 3.74e-05, 'liveness': 0.0723, 'valence': 0.655, 'tempo': 105.623, 'type': 'audio_features', 'id': '1CQqupcyMg7176PPmIVmSj', 'uri': 'spotify:track:1CQqupcyMg7176PPmIVmSj', 'track_href': 'https://api.spotify.com/v1/tracks/1CQqupcyMg7176PPmIVmSj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1CQqupcyMg7176PPmIVmSj', 'duration_ms': 257227, 'time_signature': 4}]"
1895,5W7YROOF6bFfBexY81LFjt,"['Styx', '1980', 'Babe', {'danceability': 0.267, 'energy': 0.204, 'key': 2, 'loudness': -13.714, 'mode': 1, 'speechiness': 0.0317, 'acousticness': 0.527, 'instrumentalness': 0, 'liveness': 0.0924, 'valence': 0.0903, 'tempo': 169.486, 'type': 'audio_features', 'id': '5W7YROOF6bFfBexY81LFjt', 'uri': 'spotify:track:5W7YROOF6bFfBexY81LFjt', 'track_href': 'https://api.spotify.com/v1/tracks/5W7YROOF6bFfBexY81LFjt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5W7YROOF6bFfBexY81LFjt', 'duration_ms': 265973, 'time_signature': 4}]"
1896,7GRUpcvSQM9HrnC2CjYPG4,"['Styx', '1981', 'The Best of Times', {'danceability': 0.341, 'energy': 0.324, 'key': 0, 'loudness': -11.864, 'mode': 1, 'speechiness': 0.025, 'acousticness': 0.13, 'instrumentalness': 1.11e-06, 'liveness': 0.134, 'valence': 0.321, 'tempo': 78.662, 'type': 'audio_features', 'id': '7GRUpcvSQM9HrnC2CjYPG4', 'uri': 'spotify:track:7GRUpcvSQM9HrnC2CjYPG4', 'track_href': 'https://api.spotify.com/v1/tracks/7GRUpcvSQM9HrnC2CjYPG4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7GRUpcvSQM9HrnC2CjYPG4', 'duration_ms': 257867, 'time_signature': 4}]"
1897,24jZ7eWWa7w7v5dUQnYv5K,"['Styx', '1981', 'Too Much Time on My Hands', {'danceability': 0.771, 'energy': 0.572, 'key': 11, 'loudness': -9.068, 'mode': 0, 'speechiness': 0.0469, 'acousticness': 0.169, 'instrumentalness': 0, 'liveness': 0.602, 'valence': 0.914, 'tempo': 131.086, 'type': 'audio_features', 'id': '24jZ7eWWa7w7v5dUQnYv5K', 'uri': 'spotify:track:24jZ7eWWa7w7v5dUQnYv5K', 'track_href': 'https://api.spotify.com/v1/tracks/24jZ7eWWa7w7v5dUQnYv5K', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/24jZ7eWWa7w7v5dUQnYv5K', 'duration_ms': 273107, 'time_signature': 4}]"
1898,7C0rG4oWO7VeZcffyW1sK9,"['Styx', '1983', 'Mr. Roboto', {'danceability': 0.663, 'energy': 0.482, 'key': 1, 'loudness': -12.093, 'mode': 1, 'speechiness': 0.0479, 'acousticness': 0.186, 'instrumentalness': 0, 'liveness': 0.0521, 'valence': 0.314, 'tempo': 144.13, 'type': 'audio_features', 'id': '7C0rG4oWO7VeZcffyW1sK9', 'uri': 'spotify:track:7C0rG4oWO7VeZcffyW1sK9', 'track_href': 'https://api.spotify.com/v1/tracks/7C0rG4oWO7VeZcffyW1sK9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7C0rG4oWO7VeZcffyW1sK9', 'duration_ms': 328707, 'time_signature': 4}]"
1899,4WGl9iOFhMdIaEYX1welCk,"['Styx', '1983', ""Don't Let It End"", {'danceability': 0.406, 'energy': 0.379, 'key': 1, 'loudness': -7.968, 'mode': 1, 'speechiness': 0.0296, 'acousticness': 0.386, 'instrumentalness': 1.36e-06, 'liveness': 0.0575, 'valence': 0.148, 'tempo': 113.158, 'type': 'audio_features', 'id': '4WGl9iOFhMdIaEYX1welCk', 'uri': 'spotify:track:4WGl9iOFhMdIaEYX1welCk', 'track_href': 'https://api.spotify.com/v1/tracks/4WGl9iOFhMdIaEYX1welCk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4WGl9iOFhMdIaEYX1welCk', 'duration_ms': 294000, 'time_signature': 4}]"
1900,2upjcGvuiTCGSaGPZZ2dtD,"['Styx', '1991', 'Show Me the Way', {'danceability': 0.245, 'energy': 0.433, 'key': 6, 'loudness': -9.537, 'mode': 1, 'speechiness': 0.0365, 'acousticness': 0.215, 'instrumentalness': 7.76e-06, 'liveness': 0.092, 'valence': 0.165, 'tempo': 157.416, 'type': 'audio_features', 'id': '2upjcGvuiTCGSaGPZZ2dtD', 'uri': 'spotify:track:2upjcGvuiTCGSaGPZZ2dtD', 'track_href': 'https://api.spotify.com/v1/tracks/2upjcGvuiTCGSaGPZZ2dtD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2upjcGvuiTCGSaGPZZ2dtD', 'duration_ms': 277173, 'time_signature': 3}]"
1901,0mOIj8tjNHcOBWSTGXmGVr,"['Carol Douglas', '1975', ""Doctor's Orders"", {'danceability': 0.638, 'energy': 0.712, 'key': 0, 'loudness': -11.103, 'mode': 1, 'speechiness': 0.0658, 'acousticness': 0.0499, 'instrumentalness': 0.667, 'liveness': 0.259, 'valence': 0.917, 'tempo': 126.334, 'type': 'audio_features', 'id': '0mOIj8tjNHcOBWSTGXmGVr', 'uri': 'spotify:track:0mOIj8tjNHcOBWSTGXmGVr', 'track_href': 'https://api.spotify.com/v1/tracks/0mOIj8tjNHcOBWSTGXmGVr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0mOIj8tjNHcOBWSTGXmGVr', 'duration_ms': 182544, 'time_signature': 4}]"
1902,4ikD7J2hkH0ZmI7GvD9H8K,"['KC and the Sunshine Band', '1975', 'Get Down Tonight', {'danceability': 0.655, 'energy': 0.889, 'key': 10, 'loudness': -7.667, 'mode': 1, 'speechiness': 0.0332, 'acousticness': 0.0937, 'instrumentalness': 6.85e-05, 'liveness': 0.374, 'valence': 0.88, 'tempo': 112.744, 'type': 'audio_features', 'id': '4ikD7J2hkH0ZmI7GvD9H8K', 'uri': 'spotify:track:4ikD7J2hkH0ZmI7GvD9H8K', 'track_href': 'https://api.spotify.com/v1/tracks/4ikD7J2hkH0ZmI7GvD9H8K', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4ikD7J2hkH0ZmI7GvD9H8K', 'duration_ms': 191493, 'time_signature': 4}]"
1903,4mn7iv4DYJxPYbPy5R0nPE,"['KC and the Sunshine Band', '1976', '(Shake, Shake, Shake) Shake Your Booty', {'danceability': 0.651, 'energy': 0.945, 'key': 10, 'loudness': -7.922, 'mode': 1, 'speechiness': 0.0361, 'acousticness': 0.169, 'instrumentalness': 0.475, 'liveness': 0.15, 'valence': 0.939, 'tempo': 112.292, 'type': 'audio_features', 'id': '4mn7iv4DYJxPYbPy5R0nPE', 'uri': 'spotify:track:4mn7iv4DYJxPYbPy5R0nPE', 'track_href': 'https://api.spotify.com/v1/tracks/4mn7iv4DYJxPYbPy5R0nPE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4mn7iv4DYJxPYbPy5R0nPE', 'duration_ms': 185640, 'time_signature': 4}]"
1904,1PeEe3ORKhBtGMKHIEPRKW,"['KC and the Sunshine Band', '1976', ""That's the Way (I Like It)"", {'danceability': 0.68, 'energy': 0.877, 'key': 5, 'loudness': -10.241, 'mode': 0, 'speechiness': 0.0353, 'acousticness': 0.191, 'instrumentalness': 0.000656, 'liveness': 0.349, 'valence': 0.922, 'tempo': 108.674, 'type': 'audio_features', 'id': '1PeEe3ORKhBtGMKHIEPRKW', 'uri': 'spotify:track:1PeEe3ORKhBtGMKHIEPRKW', 'track_href': 'https://api.spotify.com/v1/tracks/1PeEe3ORKhBtGMKHIEPRKW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1PeEe3ORKhBtGMKHIEPRKW', 'duration_ms': 185107, 'time_signature': 4}]"
1905,3Hya20ZNnlLzGLCpzJR6bv,"['KC and the Sunshine Band', '1977', ""I'm Your Boogie Man"", {'danceability': 0.765, 'energy': 0.927, 'key': 5, 'loudness': -5.715, 'mode': 0, 'speechiness': 0.0399, 'acousticness': 0.0156, 'instrumentalness': 5.97e-06, 'liveness': 0.0391, 'valence': 0.927, 'tempo': 113.326, 'type': 'audio_features', 'id': '3Hya20ZNnlLzGLCpzJR6bv', 'uri': 'spotify:track:3Hya20ZNnlLzGLCpzJR6bv', 'track_href': 'https://api.spotify.com/v1/tracks/3Hya20ZNnlLzGLCpzJR6bv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Hya20ZNnlLzGLCpzJR6bv', 'duration_ms': 241920, 'time_signature': 4}]"
1906,34LFM2eszfapI1ExzZmt3Y,"['KC and the Sunshine Band', '1977', ""Keep It Comin' Love"", {'danceability': 0.773, 'energy': 0.721, 'key': 3, 'loudness': -12.574, 'mode': 1, 'speechiness': 0.0294, 'acousticness': 0.232, 'instrumentalness': 1.61e-05, 'liveness': 0.0349, 'valence': 0.971, 'tempo': 110.383, 'type': 'audio_features', 'id': '34LFM2eszfapI1ExzZmt3Y', 'uri': 'spotify:track:34LFM2eszfapI1ExzZmt3Y', 'track_href': 'https://api.spotify.com/v1/tracks/34LFM2eszfapI1ExzZmt3Y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/34LFM2eszfapI1ExzZmt3Y', 'duration_ms': 271493, 'time_signature': 4}]"
1907,4zoZQvmST8gliv9S9L8lUw,"['KC and the Sunshine Band', '1980', ""Please Don't Go"", {'danceability': 0.445, 'energy': 0.75, 'key': 6, 'loudness': -7.159, 'mode': 1, 'speechiness': 0.035, 'acousticness': 0.00805, 'instrumentalness': 0, 'liveness': 0.0358, 'valence': 0.466, 'tempo': 95.957, 'type': 'audio_features', 'id': '4zoZQvmST8gliv9S9L8lUw', 'uri': 'spotify:track:4zoZQvmST8gliv9S9L8lUw', 'track_href': 'https://api.spotify.com/v1/tracks/4zoZQvmST8gliv9S9L8lUw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4zoZQvmST8gliv9S9L8lUw', 'duration_ms': 230440, 'time_signature': 4}]"
1908,1ma3Kib4q03jDvD1RsCBMz,"['Bad Company', '1975', ""Feel Like Makin' Love"", {'danceability': 0.534, 'energy': 0.546, 'key': 7, 'loudness': -9.67, 'mode': 1, 'speechiness': 0.031, 'acousticness': 0.347, 'instrumentalness': 0.0036, 'liveness': 0.633, 'valence': 0.762, 'tempo': 85.357, 'type': 'audio_features', 'id': '1ma3Kib4q03jDvD1RsCBMz', 'uri': 'spotify:track:1ma3Kib4q03jDvD1RsCBMz', 'track_href': 'https://api.spotify.com/v1/tracks/1ma3Kib4q03jDvD1RsCBMz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ma3Kib4q03jDvD1RsCBMz', 'duration_ms': 314600, 'time_signature': 4}]"
1909,71GMl3Q7U4JnrTqI9kfcoN,"['Bad Company', '1979', ""Rock 'n' Roll Fantasy"", {'danceability': 0.606, 'energy': 0.716, 'key': 2, 'loudness': -5.47, 'mode': 1, 'speechiness': 0.0285, 'acousticness': 0.0261, 'instrumentalness': 5.82e-06, 'liveness': 0.13, 'valence': 0.868, 'tempo': 112.299, 'type': 'audio_features', 'id': '71GMl3Q7U4JnrTqI9kfcoN', 'uri': 'spotify:track:71GMl3Q7U4JnrTqI9kfcoN', 'track_href': 'https://api.spotify.com/v1/tracks/71GMl3Q7U4JnrTqI9kfcoN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/71GMl3Q7U4JnrTqI9kfcoN', 'duration_ms': 197467, 'time_signature': 4}]"
1910,0tPVaZvtdXrTfpCLgOT6VI,"['Orleans', '1975', 'Dance with Me', {'danceability': 0.504, 'energy': 0.413, 'key': 2, 'loudness': -9.605, 'mode': 1, 'speechiness': 0.0266, 'acousticness': 0.564, 'instrumentalness': 4.95e-05, 'liveness': 0.136, 'valence': 0.492, 'tempo': 98.148, 'type': 'audio_features', 'id': '0tPVaZvtdXrTfpCLgOT6VI', 'uri': 'spotify:track:0tPVaZvtdXrTfpCLgOT6VI', 'track_href': 'https://api.spotify.com/v1/tracks/0tPVaZvtdXrTfpCLgOT6VI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0tPVaZvtdXrTfpCLgOT6VI', 'duration_ms': 181000, 'time_signature': 4}]"
